"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"16","1002.3","...","1004.0","2018-07-16 07:52","1000.6","2018-07-16 16:42","29.3","33.4","2018-07-16 11:21","25.7","2018-07-16 05:41","...","81","61","2018-07-16 11:41","1.4","181","6.6","285","2018-07-16 12:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1001.1","...","1002.2","2018-07-17 22:32","1000.0","2018-07-17 16:31","30.3","34.1","2018-07-17 11:56","26.8","2018-07-17 05:32","...","77","58","2018-07-17 11:02","1.4","310","5.6","316","2018-07-17 12:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1002.7","...","1004.3","2018-07-18 21:53","1001.4","2018-07-18 16:08","30.5","34.8","2018-07-18 10:12","27.1","2018-07-18 05:42","...","76","54","2018-07-18 10:03","1.8","137","6.5","339","2018-07-18 15:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1004.2","...","1005.5","2018-07-19 09:22","1002.8","2018-07-19 16:36","30.3","34.3","2018-07-19 11:11","27.0","2018-07-19 05:52","...","74","56","2018-07-19 09:17","2.0","77","8.5","335","2018-07-19 15:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1002.3","...","1004.0","2018-07-20 07:53","1000.5","2018-07-20 15:28","29.3","33.5","2018-07-20 13:01","26.4","2018-07-20 23:41","...","77","63","2018-07-20 11:03","2.8","16","11.6","31","2018-07-20 15:31","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","999.5","...","1001.5","2018-07-21 00:01","997.5","2018-07-21 15:56","29.4","33.5","2018-07-21 12:12","25.9","2018-07-21 05:46","...","76","61","2018-07-21 09:34","2.4","9","9.8","4","2018-07-21 15:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1000.1","...","1002.7","2018-07-22 21:51","998.1","2018-07-22 02:51","28.4","32.2","2018-07-22 13:27","25.6","2018-07-22 23:27","...","83","68","2018-07-22 13:27","1.2","79","5.4","295","2018-07-22 13:36","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","1002.5","...","1005.2","2018-07-23 22:54","1000.3","2018-07-23 04:56","28.6","31.4","2018-07-23 15:03","25.6","2018-07-23 02:03","...","83","68","2018-07-23 14:31","2.3","235","9.9","229","2018-07-23 11:36","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1005.2","...","1006.6","2018-07-24 22:11","1003.8","2018-07-24 14:11","29.4","33.5","2018-07-24 12:41","26.4","2018-07-24 23:51","...","81","62","2018-07-24 12:42","1.7","244","6.6","242","2018-07-24 12:42","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1005.8","...","1007.2","2018-07-25 09:23","1004.4","2018-07-25 17:11","29.7","33.8","2018-07-25 15:24","25.3","2018-07-25 05:44","...","78","60","2018-07-25 12:01","1.2","306","5.8","308","2018-07-25 13:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1005.6","...","1007.4","2018-07-26 09:22","1003.7","2018-07-26 17:41","29.7","34.4","2018-07-26 12:41","26.6","2018-07-26 05:11","...","79","60","2018-07-26 12:41","1.2","97","5.5","288","2018-07-26 13:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1005.7","...","1007.8","2018-07-27 22:11","1004.1","2018-07-27 15:13","29.9","33.7","2018-07-27 11:51","26.7","2018-07-27 05:12","...","76","60","2018-07-27 13:51","1.3","234","5.6","307","2018-07-27 13:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1005.3","...","1007.2","2018-07-28 00:01","1003.4","2018-07-28 16:25","29.8","33.7","2018-07-28 10:42","25.9","2018-07-28 05:41","...","74","58","2018-07-28 10:42","1.5","108","6.0","295","2018-07-28 12:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1004.2","...","1006.2","2018-07-29 00:02","1002.2","2018-07-29 16:51","30.1","34.6","2018-07-29 11:22","26.6","2018-07-29 05:42","...","73","48","2018-07-29 13:31","1.7","122","5.7","296","2018-07-29 11:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1004.0","...","1005.6","2018-07-30 11:02","1002.4","2018-07-30 17:03","30.0","33.7","2018-07-30 13:51","27.3","2018-07-30 04:55","...","76","53","2018-07-30 13:51","2.3","242","7.8","231","2018-07-30 16:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1003.8","...","1005.8","2018-07-31 09:41","1001.6","2018-07-31 16:41","30.1","33.5","2018-07-31 14:03","27.2","2018-07-31 04:01","...","76","56","2018-07-31 13:37","2.4","190","7.7","231","2018-07-31 14:15","0.0","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1002.9","...","1004.6","2018-08-01 08:03","1000.6","2018-08-01 16:41","30.1","33.3","2018-08-01 14:12","27.7","2018-08-01 03:43","...","80","63","2018-08-01 14:01","2.6","239","8.1","217","2018-08-01 12:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1002.4","...","1004.3","2018-08-02 10:21","1000.3","2018-08-02 16:25","29.0","32.4","2018-08-02 13:03","23.6","2018-08-02 06:16","...","83","67","2018-08-02 13:12","2.5","176","9.0","238","2018-08-02 05:56","51.5","...","...","","...","","...","...","...","...","...","...","","..."
"03","1002.5","...","1004.1","2018-08-03 23:06","1000.9","2018-08-03 02:14","29.0","32.6","2018-08-03 13:42","26.6","2018-08-03 05:31","...","80","68","2018-08-03 09:31","2.3","186","9.7","239","2018-08-03 14:25","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","1004.0","...","1005.9","2018-08-04 23:05","1002.7","2018-08-04 15:22","29.8","33.6","2018-08-04 12:51","26.3","2018-08-04 05:18","...","76","60","2018-08-04 13:07","1.5","122","6.1","252","2018-08-04 11:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1004.9","...","1005.9","2018-08-05 07:25","1003.4","2018-08-05 14:33","29.1","34.0","2018-08-05 11:11","26.0","2018-08-05 04:31","...","76","56","2018-08-05 14:07","1.0","81","5.9","307","2018-08-05 11:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1004.0","...","1005.8","2018-08-06 07:52","1001.5","2018-08-06 16:57","29.7","33.5","2018-08-06 12:33","25.6","2018-08-06 04:14","...","78","61","2018-08-06 12:33","1.9","331","6.5","343","2018-08-06 14:32","12.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1003.0","...","1004.6","2018-08-07 00:17","1000.8","2018-08-07 17:04","29.3","33.2","2018-08-07 14:01","24.9","2018-08-07 00:52","...","80","63","2018-08-07 15:43","1.6","10","6.3","3","2018-08-07 15:29","39.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","1003.2","...","1004.7","2018-08-08 23:07","1001.6","2018-08-08 17:35","29.9","33.5","2018-08-08 12:01","27.3","2018-08-08 05:43","...","76","58","2018-08-08 11:15","1.9","194","6.3","77","2018-08-08 17:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1003.8","...","...","","...","","29.7","...","","...","","...","76","...","","1.4","175","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1002.6","...","1004.4","2018-08-10 00:01","1000.3","2018-08-10 16:55","29.5","33.6","2018-08-10 12:31","26.1","2018-08-10 05:11","...","76","55","2018-08-10 12:31","1.4","91","6.4","346","2018-08-10 13:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","999.5","...","1001.9","2018-08-11 00:01","997.1","2018-08-11 17:18","29.4","33.0","2018-08-11 11:41","25.7","2018-08-11 05:21","...","77","54","2018-08-11 15:21","1.3","2","6.1","302","2018-08-11 15:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","995.8","...","997.5","2018-08-12 00:01","993.3","2018-08-12 16:12","29.5","33.1","2018-08-12 12:01","26.2","2018-08-12 05:31","...","80","63","2018-08-12 13:44","1.1","8","5.5","351","2018-08-12 12:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","997.3","...","999.2","2018-08-13 22:39","995.8","2018-08-13 00:31","28.7","33.8","2018-08-13 12:03","25.9","2018-08-13 23:59","...","84","62","2018-08-13 11:43","1.5","77","5.7","282","2018-08-13 14:58","43.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","998.6","...","1000.2","2018-08-14 21:43","997.3","2018-08-14 14:01","28.0","33.6","2018-08-14 11:31","25.0","2018-08-14 05:42","...","85","58","2018-08-14 11:07","1.7","153","8.5","172","2018-08-14 16:48","42.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1000.3","...","1001.6","2018-08-15 22:04","998.9","2018-08-15 01:46","28.1","30.8","2018-08-15 14:52","25.1","2018-08-15 03:11","...","83","69","2018-08-15 15:54","1.9","185","7.6","184","2018-08-15 12:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1000.1","...","1001.6","2018-08-16 09:21","998.3","2018-08-16 14:46","28.7","32.6","2018-08-16 14:31","25.8","2018-08-16 05:35","...","82","67","2018-08-16 14:21","1.9","9","7.3","284","2018-08-16 11:11","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","999.0","...","1000.9","2018-08-17 21:44","997.3","2018-08-17 15:11","29.2","32.3","2018-08-17 11:31","26.6","2018-08-17 03:55","...","77","66","2018-08-17 11:31","2.5","190","10.0","246","2018-08-17 13:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1001.0","...","1002.7","2018-08-18 22:55","999.7","2018-08-18 04:37","28.8","32.1","2018-08-18 12:41","26.9","2018-08-18 22:22","...","82","64","2018-08-18 12:13","2.0","159","8.8","246","2018-08-18 12:49","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"19","1002.6","...","1004.4","2018-08-19 21:41","1001.1","2018-08-19 14:07","28.0","32.4","2018-08-19 10:34","25.7","2018-08-19 21:19","...","86","67","2018-08-19 10:43","1.7","119","8.7","234","2018-08-19 15:22","6.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1001.9","...","...","","...","","28.2","...","","...","","...","84","...","","1.2","118","...","...","","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"21","999.4","...","1001.1","2018-08-21 00:01","997.4","2018-08-21 14:42","28.8","32.9","2018-08-21 10:51","25.2","2018-08-21 05:41","...","84","65","2018-08-21 13:21","1.2","303","6.5","308","2018-08-21 14:21","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"22","997.3","...","999.3","2018-08-22 09:01","995.3","2018-08-22 16:23","28.0","32.0","2018-08-22 14:22","25.8","2018-08-22 05:51","...","91","71","2018-08-22 12:14","1.4","26","6.4","355","2018-08-22 09:36","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","994.0","...","995.8","2018-08-23 00:01","992.3","2018-08-23 14:01","27.3","33.2","2018-08-23 12:21","23.5","2018-08-23 21:43","...","91","70","2018-08-23 12:21","2.2","93","11.9","150","2018-08-23 19:45","53.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","996.0","...","...","","...","","25.3","...","","...","","...","98","...","","2.4","170","...","...","","122.5","...","...","","...","","...","...","...","...","...","...","","..."
"25","997.1","...","998.7","2018-08-25 20:28","995.5","2018-08-25 15:22","26.8","31.3","2018-08-25 13:24","24.4","2018-08-25 01:01","...","93","73","2018-08-25 13:27","2.2","93","8.1","182","2018-08-25 05:42","56.5","...","...","","...","","...","...","...","...","...","...","","..."
"26","998.7","...","1001.2","2018-08-26 23:52","997.1","2018-08-26 01:46","27.3","31.4","2018-08-26 13:42","24.8","2018-08-26 05:11","...","89","68","2018-08-26 13:42","1.4","176","7.2","185","2018-08-26 10:55","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1002.4","...","1004.7","2018-08-27 22:55","1000.0","2018-08-27 03:31","26.9","30.7","2018-08-27 14:28","24.9","2018-08-27 05:01","...","87","69","2018-08-27 14:31","2.5","192","10.9","191","2018-08-27 14:57","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1005.0","...","1006.3","2018-08-28 20:43","1003.3","2018-08-28 03:41","25.6","27.2","2018-08-28 11:33","23.8","2018-08-28 08:11","...","87","76","2018-08-28 15:59","3.1","158","12.5","181","2018-08-28 12:52","11.5","...","...","","...","","...","...","...","...","...","...","","..."
"29","1005.7","...","1008.1","2018-08-29 23:32","1004.6","2018-08-29 04:21","25.6","28.5","2018-08-29 13:14","23.8","2018-08-29 04:52","...","89","74","2018-08-29 13:44","2.4","176","10.6","160","2018-08-29 11:46","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","1008.6","...","1011.3","2018-08-30 23:01","1006.3","2018-08-30 04:05","26.6","30.4","2018-08-30 11:53","24.3","2018-08-30 04:21","...","81","64","2018-08-30 12:02","1.7","177","10.5","191","2018-08-30 13:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1010.8","...","1012.1","2018-08-31 10:04","1009.9","2018-08-31 14:35","27.1","30.9","2018-08-31 11:13","24.5","2018-08-31 05:51","...","88","64","2018-08-31 11:11","0.9","242","5.1","39","2018-08-31 12:27","1.0","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1009.3","...","1011.3","2018-09-01 00:01","1007.2","2018-09-01 15:46","28.3","32.4","2018-09-01 13:12","25.3","2018-09-01 05:41","...","84","62","2018-09-01 13:52","1.0","245","5.6","313","2018-09-01 14:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1006.5","...","1008.7","2018-09-02 00:01","1004.6","2018-09-02 15:03","28.4","32.3","2018-09-02 12:51","25.0","2018-09-02 04:01","...","85","58","2018-09-02 11:41","1.5","119","6.9","286","2018-09-02 13:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1004.8","...","1006.5","2018-09-03 08:54","1003.1","2018-09-03 16:01","28.3","32.0","2018-09-03 10:25","25.1","2018-09-03 05:31","...","83","64","2018-09-03 12:04","2.2","125","8.0","221","2018-09-03 12:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1003.5","...","1005.3","2018-09-04 09:51","1001.4","2018-09-04 15:04","28.9","32.4","2018-09-04 12:31","25.7","2018-09-04 02:31","...","84","68","2018-09-04 10:09","2.5","242","7.9","223","2018-09-04 16:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1004.3","...","1006.0","2018-09-05 10:42","1002.5","2018-09-05 16:01","28.9","33.3","2018-09-05 13:23","26.7","2018-09-05 05:51","...","86","63","2018-09-05 15:41","0.9","143","5.2","274","2018-09-05 13:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1004.5","...","1006.5","2018-09-06 09:22","1003.0","2018-09-06 13:53","29.0","33.8","2018-09-06 14:17","26.3","2018-09-06 06:01","...","82","62","2018-09-06 14:17","0.9","29","5.8","17","2018-09-06 14:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1005.0","...","...","","...","","29.1","...","","...","","...","79","...","","1.3","118","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1006.6","...","...","","...","","29.6","...","","...","","...","75","...","","2.9","358","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1007.3","...","...","","...","","27.0","...","","...","","...","77","...","","6.9","21","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1006.5","...","...","","...","","27.7","...","","...","","...","74","...","","6.0","12","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1007.0","...","1009.1","2018-09-11 09:44","1003.8","2018-09-11 02:21","29.6","32.3","2018-09-11 13:11","24.3","2018-09-11 03:06","...","76","65","2018-09-11 11:05","1.8","144","7.2","354","2018-09-11 00:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1007.9","...","1010.4","2018-09-12 11:51","1006.2","2018-09-12 15:45","28.1","31.6","2018-09-12 12:11","26.4","2018-09-12 01:41","...","85","70","2018-09-12 12:11","2.3","5","7.4","343","2018-09-12 11:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1007.6","...","1010.0","2018-09-13 10:51","1006.5","2018-09-13 16:00","28.8","33.0","2018-09-13 13:41","26.4","2018-09-13 02:41","...","85","67","2018-09-13 13:41","1.4","2","6.7","338","2018-09-13 16:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1005.4","...","1003.7","2018-09-14 20:21","1002.4","2018-09-14 23:53","29.1","30.9","2018-09-14 16:16","26.9","2018-09-14 23:33","...","80","70","2018-09-14 20:41","1.6","12","7.6","3","2018-09-14 17:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","998.9","...","1002.5","2018-09-15 00:01","996.5","2018-09-15 15:41","27.4","30.9","2018-09-15 15:01","25.2","2018-09-15 02:23","...","80","63","2018-09-15 14:31","1.2","24","6.3","39","2018-09-15 13:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1004.8","...","1010.1","2018-09-16 23:31","998.7","2018-09-16 00:11","28.3","32.7","2018-09-16 11:15","25.2","2018-09-16 06:02","...","80","61","2018-09-16 11:25","0.8","11","4.9","310","2018-09-16 12:55","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","1011.1","...","1014.5","2018-09-17 23:21","1009.6","2018-09-17 02:01","28.6","32.7","2018-09-17 11:37","25.1","2018-09-17 05:23","...","85","67","2018-09-17 12:00","1.2","14","6.2","295","2018-09-17 13:24","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1012.4","...","1014.5","2018-09-18 09:53","1010.1","2018-09-18 14:51","28.7","32.2","2018-09-18 12:41","26.7","2018-09-18 03:31","...","84","67","2018-09-18 12:41","1.7","2","6.8","327","2018-09-18 12:30","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"19","1010.5","...","1012.8","2018-09-19 09:44","1009.0","2018-09-19 15:43","28.4","32.7","2018-09-19 12:51","25.5","2018-09-19 05:51","...","83","66","2018-09-19 13:13","1.0","162","5.6","327","2018-09-19 14:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1009.2","...","1010.7","2018-09-20 11:11","1007.9","2018-09-20 14:11","28.3","32.1","2018-09-20 12:01","26.0","2018-09-20 03:11","...","82","63","2018-09-20 11:53","0.8","292","5.3","247","2018-09-20 12:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1010.5","...","1012.8","2018-09-21 23:41","1008.8","2018-09-21 15:24","28.6","32.9","2018-09-21 12:23","24.9","2018-09-21 05:28","...","76","49","2018-09-21 11:21","1.0","121","5.7","260","2018-09-21 12:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1012.4","...","1014.5","2018-09-22 10:01","1011.2","2018-09-22 05:31","28.6","32.2","2018-09-22 12:21","25.0","2018-09-22 05:01","...","76","56","2018-09-22 10:21","1.4","341","6.2","331","2018-09-22 13:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1011.2","...","1013.4","2018-09-23 08:13","1009.0","2018-09-23 15:01","28.7","32.5","2018-09-23 10:53","25.4","2018-09-23 05:06","...","81","64","2018-09-23 11:33","2.0","5","7.9","19","2018-09-23 15:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1007.1","...","1010.4","2018-09-24 00:01","1004.7","2018-09-24 15:43","28.0","31.1","2018-09-24 10:16","25.7","2018-09-24 23:42","...","74","61","2018-09-24 10:11","5.2","15","16.2","7","2018-09-24 14:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1004.9","...","1006.9","2018-09-25 08:42","1002.4","2018-09-25 15:28","27.5","31.6","2018-09-25 10:13","25.0","2018-09-25 02:53","...","71","50","2018-09-25 10:13","4.6","35","12.9","23","2018-09-25 00:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1005.2","...","1007.5","2018-09-26 09:25","1003.4","2018-09-26 15:15","26.2","29.2","2018-09-26 11:01","24.1","2018-09-26 05:56","...","74","64","2018-09-26 09:41","5.6","23","13.3","23","2018-09-26 02:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1005.3","...","1007.1","2018-09-27 10:33","1003.1","2018-09-27 14:41","26.2","29.4","2018-09-27 11:51","24.3","2018-09-27 06:02","...","75","62","2018-09-27 15:13","5.3","29","12.0","19","2018-09-27 15:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1004.8","...","1006.2","2018-09-28 08:17","1002.7","2018-09-28 15:02","25.7","27.1","2018-09-28 12:11","24.3","2018-09-28 05:35","...","77","57","2018-09-28 23:27","5.1","25","13.0","25","2018-09-28 12:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1004.0","...","1006.3","2018-09-29 21:31","1001.8","2018-09-29 14:05","25.5","27.7","2018-09-29 11:41","23.3","2018-09-29 05:32","...","60","45","2018-09-29 20:12","3.9","23","9.9","40","2018-09-29 08:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1007.5","...","1010.3","2018-09-30 21:51","1005.3","2018-09-30 02:21","25.7","29.0","2018-09-30 12:01","21.7","2018-09-30 23:51","...","58","51","2018-09-30 12:43","3.4","23","9.6","352","2018-09-30 14:36","0.0","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.7","...","1012.5","2018-10-01 08:31","1009.1","2018-10-01 14:53","25.0","31.6","2018-10-01 11:51","19.8","2018-10-01 05:31","...","64","36","2018-10-01 12:24","2.0","20","11.6","26","2018-10-01 14:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1012.0","...","1014.4","2018-10-02 09:51","1010.3","2018-10-02 15:21","24.4","30.2","2018-10-02 11:14","20.1","2018-10-02 02:37","...","61","39","2018-10-02 11:14","3.4","23","11.8","24","2018-10-02 15:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1011.2","...","1013.7","2018-10-03 10:14","1008.7","2018-10-03 14:59","24.6","29.1","2018-10-03 11:11","21.0","2018-10-03 05:51","...","61","39","2018-10-03 09:35","4.1","16","12.8","21","2018-10-03 13:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1008.9","...","1011.8","2018-10-04 08:34","1006.6","2018-10-04 18:22","23.6","26.6","2018-10-04 11:36","22.6","2018-10-04 04:30","...","69","60","2018-10-04 09:31","4.9","13","12.0","15","2018-10-04 19:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1008.1","...","1010.6","2018-10-05 22:31","1006.0","2018-10-05 03:49","24.8","29.3","2018-10-05 11:54","20.0","2018-10-05 05:41","...","66","48","2018-10-05 13:13","1.9","11","9.6","51","2018-10-05 00:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1011.2","...","1012.9","2018-10-06 09:32","1009.7","2018-10-06 01:17","25.6","30.5","2018-10-06 12:34","20.6","2018-10-06 05:51","...","73","54","2018-10-06 10:11","1.5","10","10.2","2","2018-10-06 15:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1012.1","...","1014.7","2018-10-07 09:41","1010.0","2018-10-07 14:25","25.0","28.6","2018-10-07 13:01","22.8","2018-10-07 06:05","...","73","61","2018-10-07 11:33","3.8","16","11.8","4","2018-10-07 13:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1011.7","...","1014.0","2018-10-08 09:22","1009.7","2018-10-08 14:55","25.3","29.6","2018-10-08 13:15","22.4","2018-10-08 03:55","...","79","63","2018-10-08 09:51","3.3","11","10.4","9","2018-10-08 15:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1011.0","...","1012.8","2018-10-09 09:13","1009.0","2018-10-09 14:31","25.5","29.8","2018-10-09 10:21","22.5","2018-10-09 04:23","...","81","65","2018-10-09 10:22","2.0","5","9.8","10","2018-10-09 11:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1011.6","...","1013.7","2018-10-10 23:21","1009.3","2018-10-10 15:12","25.5","29.5","2018-10-10 13:01","22.7","2018-10-10 02:21","...","77","56","2018-10-10 11:32","3.1","23","10.5","29","2018-10-10 17:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1013.8","...","1015.4","2018-10-11 21:32","1012.1","2018-10-11 14:01","23.2","26.1","2018-10-11 11:42","21.4","2018-10-11 23:51","...","75","63","2018-10-11 11:42","4.5","29","11.2","19","2018-10-11 00:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1015.5","...","1017.2","2018-10-12 10:21","1014.1","2018-10-12 14:58","21.5","25.5","2018-10-12 13:03","19.8","2018-10-12 06:31","...","78","66","2018-10-12 13:04","3.9","24","10.1","22","2018-10-12 08:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1014.8","...","1017.3","2018-10-13 10:21","1012.9","2018-10-13 14:24","23.0","27.9","2018-10-13 12:22","18.9","2018-10-13 03:31","...","79","64","2018-10-13 12:23","2.4","11","8.0","360","2018-10-13 15:20","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1013.1","...","1015.6","2018-10-14 09:41","1011.9","2018-10-14 14:06","25.1","30.0","2018-10-14 10:01","20.5","2018-10-14 05:21","...","80","59","2018-10-14 14:15","1.4","346","6.2","325","2018-10-14 11:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1012.2","...","1014.5","2018-10-15 09:24","1010.1","2018-10-15 14:42","24.9","28.5","2018-10-15 11:31","23.1","2018-10-15 04:21","...","83","70","2018-10-15 11:31","2.8","8","10.6","26","2018-10-15 08:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1011.1","...","1013.2","2018-10-16 09:27","1009.1","2018-10-16 14:17","25.2","29.1","2018-10-16 11:53","22.8","2018-10-16 23:52","...","83","68","2018-10-16 11:36","2.2","17","8.5","5","2018-10-16 12:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1010.3","...","1012.1","2018-10-17 09:41","1009.0","2018-10-17 04:20","22.9","26.2","2018-10-17 11:23","21.5","2018-10-17 23:53","...","79","66","2018-10-17 11:31","3.9","21","13.0","32","2018-10-17 07:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
